episode_id,seat,policy_tag,win,opening_shape
376,3,flexaggrod,0,2.2239999999999998
377,0,flexaggrod,0,1.799
377,1,flexaggrod,1,4.06
377,2,flexaggrod,0,3.769
377,3,flexaggrod,0,2.7990000000000004
378,0,flexaggrod,1,3.769
378,1,flexaggrod,0,3.769
378,2,flexaggrod,0,4.09
378,3,flexaggrod,0,3.254
379,0,flexaggrod,0,3.12
379,1,flexaggrod,0,4.09
379,2,flexaggrod,0,3.769
379,3,flexaggrod,1,3.254
380,0,flexaggrod,0,3.769
380,1,flexaggrod,0,3.254
380,2,flexaggrod,0,2.7990000000000004
380,3,flexaggrod,1,2.7990000000000004
381,0,flexaggrod,0,2.2239999999999998
381,1,flexaggrod,1,2.7990000000000004
381,2,flexaggrod,0,3.254
381,3,flexaggrod,0,3.769
382,0,flexaggrod,0,2.769
382,1,flexaggrod,0,3.769
382,2,flexaggrod,0,2.7390000000000003
382,3,flexaggrod,0,4.09
383,0,flexaggrod,0,3.0900000000000003
383,1,flexaggrod,1,3.254
383,2,flexaggrod,0,1.829
383,3,flexaggrod,0,2.254
384,0,flexaggrod,0,4.09
384,1,flexaggrod,0,3.769
384,2,flexaggrod,1,3.769
384,3,flexaggrod,0,3.254
385,0,flexaggrod,1,2.7390000000000003
385,1,flexaggrod,0,2.7390000000000003
385,2,flexaggrod,0,2.7990000000000004
385,3,flexaggrod,0,4.06
386,0,flexaggrod,0,3.254
386,1,flexaggrod,0,1.829
386,2,flexaggrod,0,3.254
386,3,flexaggrod,1,2.7390000000000003
387,0,flexaggrod,0,2.7390000000000003
387,1,flexaggrod,0,3.769
387,2,flexaggrod,0,3.254
387,3,flexaggrod,1,2.7390000000000003
388,0,flexaggrod,0,3.769
388,1,flexaggrod,1,2.7390000000000003
388,2,flexaggrod,0,1.3139999999999998
388,3,flexaggrod,0,3.769
389,0,flexaggrod,0,3.12
389,1,flexaggrod,0,3.769
389,2,flexaggrod,0,3.769
389,3,flexaggrod,1,3.254
390,0,flexaggrod,0,1.7690000000000001
390,1,flexaggrod,0,3.769
390,2,flexaggrod,1,3.769
390,3,flexaggrod,0,3.254
391,0,flexaggrod,0,2.7990000000000004
391,1,flexaggrod,0,5.06
391,2,flexaggrod,1,2.7990000000000004
391,3,flexaggrod,0,4.09
392,0,flexaggrod,0,4.06
392,1,flexaggrod,1,4.03
392,2,flexaggrod,0,5.06
392,3,flexaggrod,0,4.09
393,0,flexaggrod,0,2.254
393,1,flexaggrod,1,2.254
393,2,flexaggrod,0,4.06
393,3,flexaggrod,0,2.2239999999999998
394,0,flexaggrod,0,2.7990000000000004
394,1,flexaggrod,0,2.7990000000000004
394,2,flexaggrod,0,4.06
394,3,flexaggrod,1,5.06
395,0,flexaggrod,1,2.7990000000000004
395,1,flexaggrod,0,3.254
395,2,flexaggrod,0,3.0900000000000003
395,3,flexaggrod,0,2.254
396,0,flexaggrod,0,3.769
396,1,flexaggrod,1,3.254
396,2,flexaggrod,0,4.06
396,3,flexaggrod,0,3.254
397,0,flexaggrod,1,5.06
397,1,flexaggrod,0,1.799
397,2,flexaggrod,0,1.7690000000000001
397,3,flexaggrod,0,3.769
398,0,flexaggrod,0,4.06
398,1,flexaggrod,1,3.254
398,2,flexaggrod,0,2.769
398,3,flexaggrod,0,3.769
399,0,flexaggrod,0,4.09
399,1,flexaggrod,0,1.7690000000000001
399,2,flexaggrod,1,2.7990000000000004
399,3,flexaggrod,0,4.09
400,0,flexaggrod,1,2.7390000000000003
400,1,flexaggrod,0,1.799
400,2,flexaggrod,0,2.769
400,3,flexaggrod,0,2.7390000000000003
401,0,flexaggrod,0,3.254
401,1,flexaggrod,0,4.06
401,2,flexaggrod,1,3.254
401,3,flexaggrod,0,2.769
402,0,flexaggrod,1,3.769
402,1,flexaggrod,0,3.769
402,2,flexaggrod,0,4.06
402,3,flexaggrod,0,4.09
403,0,flexaggrod,0,2.769
403,1,flexaggrod,0,3.769
403,2,flexaggrod,0,2.7390000000000003
403,3,flexaggrod,0,2.254
404,0,flexaggrod,0,3.254
404,1,flexaggrod,0,-0.305
404,2,flexaggrod,0,2.769
404,3,flexaggrod,1,3.254
405,0,flexaggrod,0,2.2239999999999998
405,1,flexaggrod,0,3.254
405,2,flexaggrod,1,2.7390000000000003
405,3,flexaggrod,0,2.7390000000000003
406,0,flexaggrod,0,3.769
406,1,flexaggrod,0,3.254
406,2,flexaggrod,0,2.284
406,3,flexaggrod,1,3.769
407,0,flexaggrod,0,2.769
407,1,flexaggrod,1,3.769
407,2,flexaggrod,0,2.7990000000000004
407,3,flexaggrod,0,2.284
408,0,flexaggrod,1,3.0900000000000003
408,1,flexaggrod,0,2.7990000000000004
408,2,flexaggrod,0,2.284
408,3,flexaggrod,0,3.254
409,0,flexaggrod,0,3.254
409,1,flexaggrod,1,3.769
409,2,flexaggrod,0,3.769
409,3,flexaggrod,0,3.254
410,0,flexaggrod,0,2.2239999999999998
410,1,flexaggrod,1,1.3139999999999998
410,2,flexaggrod,0,2.7990000000000004
410,3,flexaggrod,0,2.7990000000000004
411,0,flexaggrod,0,4.06
411,1,flexaggrod,0,2.284
411,2,flexaggrod,0,3.769
411,3,flexaggrod,1,3.254
412,0,flexaggrod,0,4.09
412,1,flexaggrod,1,3.12
412,2,flexaggrod,0,3.06
412,3,flexaggrod,0,2.7390000000000003
413,0,flexaggrod,1,3.254
413,1,flexaggrod,0,2.7990000000000004
413,2,flexaggrod,0,1.7690000000000001
413,3,flexaggrod,0,5.06
414,0,flexaggrod,0,4.06
414,1,flexaggrod,0,3.254
414,2,flexaggrod,0,3.254
414,3,flexaggrod,1,2.7990000000000004
415,0,flexaggrod,0,3.769
415,1,flexaggrod,0,2.284
415,2,flexaggrod,0,3.769
415,3,flexaggrod,1,3.254
416,0,flexaggrod,0,4.06
416,1,flexaggrod,1,3.254
416,2,flexaggrod,0,4.09
416,3,flexaggrod,0,2.284
417,0,flexaggrod,0,2.284
417,1,flexaggrod,1,1.739
417,2,flexaggrod,0,2.7390000000000003
417,3,flexaggrod,0,2.254
418,0,flexaggrod,0,3.254
418,1,flexaggrod,0,3.769
418,2,flexaggrod,1,1.3139999999999998
418,3,flexaggrod,0,3.769
419,0,flexaggrod,0,2.7390000000000003
419,1,flexaggrod,0,5.06
419,2,flexaggrod,1,2.7990000000000004
419,3,flexaggrod,0,2.7990000000000004
420,0,flexaggrod,0,3.0900000000000003
420,1,flexaggrod,1,3.06
420,2,flexaggrod,0,3.769
420,3,flexaggrod,0,2.7990000000000004
421,0,flexaggrod,0,3.769
421,1,flexaggrod,0,3.12
421,2,flexaggrod,1,1.829
421,3,flexaggrod,0,3.769
422,0,flexaggrod,1,4.06
422,1,flexaggrod,0,2.7990000000000004
422,2,flexaggrod,0,3.254
422,3,flexaggrod,0,3.254
423,0,flexaggrod,0,4.09
423,1,flexaggrod,0,2.7390000000000003
423,2,flexaggrod,0,5.06
423,3,flexaggrod,1,3.254
424,0,flexaggrod,0,3.254
424,1,flexaggrod,0,2.769
424,2,flexaggrod,0,3.254
424,3,flexaggrod,1,3.769
425,0,flexaggrod,0,3.769
425,1,flexaggrod,0,3.769
425,2,flexaggrod,0,3.254
425,3,flexaggrod,1,2.254
426,0,flexaggrod,1,3.769
426,1,flexaggrod,0,2.254
426,2,flexaggrod,0,2.7390000000000003
426,3,flexaggrod,0,2.254
427,0,flexaggrod,0,2.7990000000000004
427,1,flexaggrod,1,3.0900000000000003
427,2,flexaggrod,0,2.2239999999999998
427,3,flexaggrod,0,4.06
428,0,flexaggrod,0,2.7990000000000004
428,1,flexaggrod,1,2.254
428,2,flexaggrod,0,2.769
428,3,flexaggrod,0,3.06
429,0,flexaggrod,0,2.7390000000000003
429,1,flexaggrod,0,3.769
429,2,flexaggrod,0,2.284
429,3,flexaggrod,1,5.06
430,0,flexaggrod,0,3.254
430,1,flexaggrod,0,4.06
430,2,flexaggrod,0,4.06
430,3,flexaggrod,1,2.769
431,0,flexaggrod,0,4.06
431,1,flexaggrod,0,3.769
431,2,flexaggrod,0,2.284
431,3,flexaggrod,1,3.254
432,0,flexaggrod,0,5.06
432,1,flexaggrod,0,3.769
432,2,flexaggrod,0,3.769
432,3,flexaggrod,1,3.769
433,0,flexaggrod,0,3.254
433,1,flexaggrod,1,3.0900000000000003
433,2,flexaggrod,0,3.254
433,3,flexaggrod,0,3.254
434,0,flexaggrod,0,3.769
434,1,flexaggrod,1,2.7390000000000003
434,2,flexaggrod,0,2.7390000000000003
434,3,flexaggrod,0,4.09
435,0,flexaggrod,0,3.769
435,1,flexaggrod,1,2.2239999999999998
435,2,flexaggrod,0,3.769
435,3,flexaggrod,0,4.06
436,0,flexaggrod,0,1.829
436,1,flexaggrod,0,3.254
436,2,flexaggrod,0,2.769
436,3,flexaggrod,0,5.06
437,0,flexaggrod,0,2.7990000000000004
437,1,flexaggrod,0,1.7690000000000001
437,2,flexaggrod,0,3.254
437,3,flexaggrod,1,3.254
438,0,flexaggrod,0,3.769
438,1,flexaggrod,0,4.09
438,2,flexaggrod,1,3.06
438,3,flexaggrod,0,2.7990000000000004
439,0,flexaggrod,0,5.06
439,1,flexaggrod,1,2.2239999999999998
439,2,flexaggrod,1,2.769
439,3,flexaggrod,0,4.06
440,0,flexaggrod,0,2.7390000000000003
440,1,flexaggrod,0,3.254
440,2,flexaggrod,1,2.769
440,3,flexaggrod,0,3.769
441,0,flexaggrod,0,3.769
441,1,flexaggrod,1,5.06
441,2,flexaggrod,0,3.254
441,3,flexaggrod,0,2.7990000000000004
442,0,flexaggrod,0,3.769
442,1,flexaggrod,0,3.254
442,2,flexaggrod,0,3.769
442,3,flexaggrod,1,3.254
443,0,flexaggrod,0,2.7990000000000004
443,1,flexaggrod,0,2.7990000000000004
443,2,flexaggrod,0,4.09
443,3,flexaggrod,1,4.06
444,0,flexaggrod,1,4.06
444,1,flexaggrod,0,3.769
444,2,flexaggrod,0,4.06
444,3,flexaggrod,0,3.769
445,0,flexaggrod,0,2.7990000000000004
445,1,flexaggrod,0,3.254
445,2,flexaggrod,0,4.06
445,3,flexaggrod,0,2.7390000000000003
446,0,flexaggrod,0,4.09
446,1,flexaggrod,0,3.769
446,2,flexaggrod,0,2.7990000000000004
446,3,flexaggrod,1,5.06
447,0,flexaggrod,0,4.06
447,1,flexaggrod,0,1.799
447,2,flexaggrod,1,3.254
447,3,flexaggrod,0,3.0900000000000003
448,0,flexaggrod,0,2.769
448,1,flexaggrod,1,2.769
448,2,flexaggrod,0,3.254
448,3,flexaggrod,0,2.7390000000000003
449,0,flexaggrod,0,2.284
449,1,flexaggrod,1,2.7390000000000003
449,2,flexaggrod,0,1.7690000000000001
449,3,flexaggrod,0,3.254
450,0,flexaggrod,0,3.06
450,1,flexaggrod,0,2.769
450,2,flexaggrod,0,3.254
450,3,flexaggrod,1,2.254
451,0,flexaggrod,0,5.06
451,1,flexaggrod,0,3.0900000000000003
451,2,flexaggrod,0,3.254
451,3,flexaggrod,1,4.09
452,0,flexaggrod,0,3.254
452,1,flexaggrod,1,2.7390000000000003
452,2,flexaggrod,0,4.09
452,3,flexaggrod,0,2.284
453,0,flexaggrod,0,2.2239999999999998
453,1,flexaggrod,0,2.7390000000000003
453,2,flexaggrod,0,2.254
453,3,flexaggrod,1,2.284
454,0,flexaggrod,1,2.284
454,1,flexaggrod,0,1.799
454,2,flexaggrod,0,2.254
454,3,flexaggrod,0,3.254
455,0,flexaggrod,1,5.06
455,1,flexaggrod,0,2.7990000000000004
455,2,flexaggrod,0,1.739
455,3,flexaggrod,0,1.799
456,0,flexaggrod,0,3.769
456,1,flexaggrod,0,2.769
456,2,flexaggrod,1,2.254
456,3,flexaggrod,0,3.254
457,0,flexaggrod,0,3.254
457,1,flexaggrod,1,4.06
457,2,flexaggrod,0,5.06
457,3,flexaggrod,0,2.254
458,0,flexaggrod,0,4.09
458,1,flexaggrod,0,3.0900000000000003
458,2,flexaggrod,0,3.769
458,3,flexaggrod,0,3.254
459,0,flexaggrod,0,2.7990000000000004
459,1,flexaggrod,0,2.7990000000000004
459,2,flexaggrod,0,2.284
459,3,flexaggrod,1,2.284
460,0,flexaggrod,0,2.7390000000000003
460,1,flexaggrod,0,2.7990000000000004
460,2,flexaggrod,1,3.0900000000000003
460,3,flexaggrod,0,3.254
461,0,flexaggrod,0,3.769
461,1,flexaggrod,1,2.284
461,2,flexaggrod,0,3.254
461,3,flexaggrod,0,2.769
462,0,flexaggrod,0,3.0900000000000003
462,1,flexaggrod,0,3.254
462,2,flexaggrod,0,4.03
462,3,flexaggrod,1,3.769
463,0,flexaggrod,0,2.2239999999999998
463,1,flexaggrod,1,2.7390000000000003
463,2,flexaggrod,0,4.06
463,3,flexaggrod,0,2.284
464,0,flexaggrod,0,5.06
464,1,flexaggrod,0,3.254
464,2,flexaggrod,0,2.769
464,3,flexaggrod,1,2.769
465,0,flexaggrod,0,3.254
465,1,flexaggrod,1,3.254
465,2,flexaggrod,0,3.769
465,3,flexaggrod,0,2.7390000000000003
466,0,flexaggrod,0,4.06
466,1,flexaggrod,0,4.06
466,2,flexaggrod,1,1.799
466,3,flexaggrod,0,2.284
467,0,flexaggrod,0,1.799
467,1,flexaggrod,0,4.09
467,2,flexaggrod,0,3.769
467,3,flexaggrod,1,2.284
468,0,flexaggrod,0,3.254
468,1,flexaggrod,0,1.799
468,2,flexaggrod,0,1.799
468,3,flexaggrod,1,2.7390000000000003
469,0,flexaggrod,0,3.769
469,1,flexaggrod,0,3.769
469,2,flexaggrod,0,1.829
469,3,flexaggrod,1,2.769
470,0,flexaggrod,0,3.254
470,1,flexaggrod,1,3.254
470,2,flexaggrod,0,2.769
470,3,flexaggrod,0,3.254
471,0,flexaggrod,0,2.769
471,1,flexaggrod,0,2.769
471,2,flexaggrod,0,2.7390000000000003
471,3,flexaggrod,1,4.09
472,0,flexaggrod,0,2.7990000000000004
472,1,flexaggrod,1,2.254
472,2,flexaggrod,1,3.769
472,3,flexaggrod,0,2.284
473,0,flexaggrod,0,3.769
473,1,flexaggrod,0,2.7390000000000003
473,2,flexaggrod,1,2.7990000000000004
473,3,flexaggrod,0,1.829
474,0,flexaggrod,0,3.254
474,1,flexaggrod,0,3.769
474,2,flexaggrod,0,2.284
474,3,flexaggrod,1,1.7690000000000001
475,0,flexaggrod,0,2.7390000000000003
475,1,flexaggrod,1,2.769
475,2,flexaggrod,0,2.284
475,3,flexaggrod,0,2.7390000000000003
476,0,flexaggrod,0,2.769
476,1,flexaggrod,1,5.06
476,2,flexaggrod,0,3.254
476,3,flexaggrod,0,2.7990000000000004
477,0,flexaggrod,0,2.2239999999999998
477,1,flexaggrod,0,2.7990000000000004
477,2,flexaggrod,1,3.06
477,3,flexaggrod,0,3.769
478,0,flexaggrod,0,3.254
478,1,flexaggrod,1,3.254
478,2,flexaggrod,0,2.284
478,3,flexaggrod,0,3.769
479,0,flexaggrod,0,1.799
479,1,flexaggrod,0,4.06
479,2,flexaggrod,1,5.06
479,3,flexaggrod,0,4.06
480,0,flexaggrod,0,2.284
480,1,flexaggrod,0,2.769
480,2,flexaggrod,1,3.769
480,3,flexaggrod,0,3.769
481,0,flexaggrod,1,2.7390000000000003
481,1,flexaggrod,0,4.06
481,2,flexaggrod,0,2.769
481,3,flexaggrod,0,2.7390000000000003
482,0,flexaggrod,0,4.09
482,1,flexaggrod,1,3.254
482,2,flexaggrod,0,2.7990000000000004
482,3,flexaggrod,0,2.7990000000000004
483,0,flexaggrod,0,3.254
483,1,flexaggrod,1,2.7990000000000004
483,2,flexaggrod,0,5.06
483,3,flexaggrod,0,2.7390000000000003
484,0,flexaggrod,0,3.769
484,1,flexaggrod,0,3.769
484,2,flexaggrod,1,2.7390000000000003
484,3,flexaggrod,0,3.769
485,0,flexaggrod,0,0.7989999999999999
485,1,flexaggrod,0,3.769
485,2,flexaggrod,1,2.769
485,3,flexaggrod,0,2.769
486,0,flexaggrod,0,3.254
486,1,flexaggrod,1,5.06
486,2,flexaggrod,0,3.769
486,3,flexaggrod,0,2.769
487,0,flexaggrod,1,3.254
487,1,flexaggrod,0,4.06
487,2,flexaggrod,0,2.7390000000000003
487,3,flexaggrod,0,5.06
488,0,flexaggrod,0,2.284
488,1,flexaggrod,0,3.254
488,2,flexaggrod,1,3.769
488,3,flexaggrod,0,2.7390000000000003
489,0,flexaggrod,0,3.769
489,1,flexaggrod,0,3.769
489,2,flexaggrod,0,2.769
489,3,flexaggrod,0,3.769
490,0,flexaggrod,1,2.284
490,1,flexaggrod,0,3.769
490,2,flexaggrod,0,1.2839999999999998
490,3,flexaggrod,0,2.284
491,0,flexaggrod,0,2.284
491,1,flexaggrod,0,3.254
491,2,flexaggrod,0,4.09
491,3,flexaggrod,1,2.254
492,0,flexaggrod,1,2.284
492,1,flexaggrod,0,3.254
492,2,flexaggrod,0,2.254
492,3,flexaggrod,0,3.254
493,0,flexaggrod,0,1.829
493,1,flexaggrod,1,2.769
493,2,flexaggrod,0,2.284
493,3,flexaggrod,0,3.254
494,0,flexaggrod,1,2.284
494,1,flexaggrod,0,2.769
494,2,flexaggrod,0,3.254
494,3,flexaggrod,0,3.254
495,0,flexaggrod,1,3.769
495,1,flexaggrod,0,2.769
495,2,flexaggrod,0,2.254
495,3,flexaggrod,0,3.254
496,0,flexaggrod,0,3.254
496,1,flexaggrod,0,2.284
496,2,flexaggrod,1,2.769
496,3,flexaggrod,0,3.254
497,0,flexaggrod,0,3.254
497,1,flexaggrod,0,3.12
497,2,flexaggrod,0,3.254
497,3,flexaggrod,1,2.769
498,0,flexaggrod,1,1.829
498,1,flexaggrod,1,4.06
498,2,flexaggrod,0,3.254
498,3,flexaggrod,0,2.7990000000000004
499,0,flexaggrod,0,3.769
499,1,flexaggrod,0,1.799
499,2,flexaggrod,1,3.254
499,3,flexaggrod,0,3.769
