episode_id,policy_tag,win,opening_shape,points,reward
278,flexaggrod,1,2.769,0.0,1.375
278,flexaggrod,0,2.7390000000000003,0.0,-1.375
278,flexaggrod,0,4.06,0.0,0.0
278,flexaggrod,0,2.7990000000000004,0.0,0.0
279,flexaggrod,0,3.769,0.0,-1.375
279,flexaggrod,0,1.799,0.0,-1.375
279,flexaggrod,1,3.254,0.0,4.125
279,flexaggrod,0,2.7990000000000004,0.0,-1.375
280,flexaggrod,1,1.829,0.0,3.75
280,flexaggrod,0,2.7990000000000004,0.0,-1.25
280,flexaggrod,0,3.769,0.0,-1.25
280,flexaggrod,0,2.284,0.0,-1.25
281,flexaggrod,0,3.0900000000000003,0.0,-1.5625
281,flexaggrod,0,4.06,0.0,-1.5625
281,flexaggrod,1,0.7989999999999999,0.0,4.6875
281,flexaggrod,0,2.7990000000000004,0.0,-1.5625
282,flexaggrod,0,5.06,0.0,0.0
282,flexaggrod,0,1.739,0.0,-1.375
282,flexaggrod,0,4.09,0.0,0.0
282,flexaggrod,1,2.284,0.0,1.375
283,flexaggrod,1,1.829,0.0,1.3125
283,flexaggrod,0,3.769,0.0,-1.3125
283,flexaggrod,0,3.769,0.0,0.0
283,flexaggrod,0,2.284,0.0,0.0
284,flexaggrod,0,3.254,0.0,0.0
284,flexaggrod,1,2.254,0.0,1.375
284,flexaggrod,0,3.769,0.0,0.0
284,flexaggrod,0,2.7990000000000004,0.0,-1.375
285,flexaggrod,0,2.769,0.0,0.0
285,flexaggrod,0,2.284,0.0,-1.375
285,flexaggrod,1,2.284,0.0,1.375
285,flexaggrod,0,2.7990000000000004,0.0,0.0
286,flexaggrod,0,2.7390000000000003,0.0,-1.3125
286,flexaggrod,1,2.769,0.0,3.9375
286,flexaggrod,0,3.06,0.0,-1.3125
286,flexaggrod,0,3.0900000000000003,0.0,-1.3125
287,flexaggrod,0,2.769,0.0,0.0
287,flexaggrod,0,5.06,0.0,0.0
287,flexaggrod,0,3.254,0.0,-1.375
287,flexaggrod,1,2.7990000000000004,0.0,1.375
288,flexaggrod,1,3.254,0.0,1.5625
288,flexaggrod,0,3.0900000000000003,0.0,-1.5625
288,flexaggrod,0,2.7390000000000003,0.0,0.0
288,flexaggrod,0,3.0900000000000003,0.0,0.0
289,flexaggrod,1,3.254,0.0,4.125
289,flexaggrod,0,1.7690000000000001,0.0,-1.375
289,flexaggrod,0,3.769,0.0,-1.375
289,flexaggrod,0,3.254,0.0,-1.375
290,flexaggrod,1,2.7990000000000004,0.0,1.375
290,flexaggrod,0,2.7990000000000004,0.0,0.0
290,flexaggrod,0,3.769,0.0,0.0
290,flexaggrod,0,3.254,0.0,-1.375
291,flexaggrod,0,2.7990000000000004,0.0,0.0
291,flexaggrod,0,4.09,0.0,0.0
291,flexaggrod,1,2.284,0.0,1.3125
291,flexaggrod,0,4.06,0.0,-1.3125
292,flexaggrod,0,5.06,0.0,0.0
292,flexaggrod,0,2.769,0.0,-1.5625
292,flexaggrod,0,3.254,0.0,0.0
292,flexaggrod,1,1.799,0.0,1.5625
293,flexaggrod,0,2.2239999999999998,0.0,0.0
293,flexaggrod,0,4.09,0.0,0.0
293,flexaggrod,0,2.7390000000000003,0.0,-1.4375
293,flexaggrod,1,2.284,0.0,1.4375
294,flexaggrod,0,2.284,0.0,-1.25
294,flexaggrod,0,2.7390000000000003,0.0,-1.25
294,flexaggrod,1,3.769,0.0,3.75
294,flexaggrod,0,1.799,0.0,-1.25
295,flexaggrod,0,2.7990000000000004,0.0,-0.75
295,flexaggrod,0,-0.305,0.0,-0.75
295,flexaggrod,0,3.769,0.0,-0.75
295,flexaggrod,1,2.7390000000000003,0.0,2.25
296,flexaggrod,0,4.09,0.0,0.0
296,flexaggrod,1,2.7390000000000003,0.0,1.4375
296,flexaggrod,0,3.769,0.0,0.0
296,flexaggrod,0,1.829,0.0,-1.4375
297,flexaggrod,1,3.0900000000000003,0.0,1.375
297,flexaggrod,0,2.7990000000000004,0.0,-1.375
297,flexaggrod,0,2.7990000000000004,0.0,0.0
297,flexaggrod,0,2.7990000000000004,0.0,0.0
298,flexaggrod,0,3.254,0.0,-1.25
298,flexaggrod,0,5.06,0.0,-1.25
298,flexaggrod,1,4.09,0.0,3.75
298,flexaggrod,0,3.0900000000000003,0.0,-1.25
299,flexaggrod,0,4.09,0.0,0.0
299,flexaggrod,0,2.254,0.0,0.0
299,flexaggrod,0,3.254,0.0,-1.5
299,flexaggrod,1,3.254,0.0,1.5
300,flexaggrod,0,2.769,0.0,0.0
300,flexaggrod,0,2.284,0.0,0.0
300,flexaggrod,1,5.06,0.0,1.375
300,flexaggrod,0,5.06,0.0,-1.375
301,flexaggrod,1,2.284,0.0,1.375
301,flexaggrod,0,2.769,0.0,-1.375
301,flexaggrod,0,3.769,0.0,0.0
301,flexaggrod,0,2.7390000000000003,0.0,0.0
302,flexaggrod,1,2.7990000000000004,0.0,1.375
302,flexaggrod,0,2.254,0.0,0.0
302,flexaggrod,0,5.06,0.0,0.0
302,flexaggrod,0,2.284,0.0,-1.375
303,flexaggrod,0,3.769,0.0,-1.3125
303,flexaggrod,0,4.06,0.0,-1.3125
303,flexaggrod,0,4.06,0.0,-1.3125
303,flexaggrod,1,2.254,0.0,3.9375
304,flexaggrod,0,2.7390000000000003,0.0,0.0
304,flexaggrod,0,2.769,0.0,-2.75
304,flexaggrod,0,2.769,0.0,0.0
304,flexaggrod,1,1.799,0.0,2.75
305,flexaggrod,0,2.769,0.0,0.0
305,flexaggrod,0,2.254,0.0,-1.375
305,flexaggrod,0,2.769,0.0,0.0
305,flexaggrod,1,3.254,0.0,1.375
306,flexaggrod,1,2.7990000000000004,0.0,1.375
306,flexaggrod,0,2.284,0.0,0.0
306,flexaggrod,0,3.254,0.0,0.0
306,flexaggrod,0,1.7690000000000001,0.0,-1.375
307,flexaggrod,0,3.769,0.0,0.0
307,flexaggrod,0,3.769,0.0,0.0
307,flexaggrod,0,3.769,0.0,-1.375
307,flexaggrod,1,2.769,0.0,1.375
308,flexaggrod,0,2.7990000000000004,0.0,-1.375
308,flexaggrod,0,4.06,0.0,0.0
308,flexaggrod,1,3.06,0.0,1.375
308,flexaggrod,0,4.06,0.0,0.0
309,flexaggrod,0,3.769,0.0,0.0
309,flexaggrod,0,3.254,0.0,-1.375
309,flexaggrod,0,2.769,0.0,0.0
309,flexaggrod,1,3.769,0.0,1.375
310,flexaggrod,0,2.7390000000000003,0.0,-1.4375
310,flexaggrod,0,2.769,0.0,-1.4375
310,flexaggrod,0,2.7390000000000003,0.0,-1.4375
310,flexaggrod,1,2.7390000000000003,0.0,4.3125
311,flexaggrod,0,1.799,0.0,-2.6875
311,flexaggrod,1,2.7390000000000003,0.0,7.5
311,flexaggrod,0,2.7990000000000004,0.0,-2.6875
311,flexaggrod,0,3.769,0.0,-2.6875
312,flexaggrod,0,3.254,0.0,-1.375
312,flexaggrod,0,4.06,0.0,0.0
312,flexaggrod,0,2.769,0.0,0.0
312,flexaggrod,1,2.284,0.0,1.375
313,flexaggrod,0,5.06,0.0,0.0
313,flexaggrod,1,3.12,0.0,1.5
313,flexaggrod,0,4.06,0.0,0.0
313,flexaggrod,0,2.7390000000000003,0.0,-1.5
314,flexaggrod,0,4.09,0.0,-1.375
314,flexaggrod,0,3.254,0.0,-1.375
314,flexaggrod,1,2.7990000000000004,0.0,4.125
314,flexaggrod,0,2.7990000000000004,0.0,-1.375
315,flexaggrod,0,2.254,0.0,0.0
315,flexaggrod,0,3.0900000000000003,0.0,0.0
315,flexaggrod,1,3.254,0.0,1.375
315,flexaggrod,0,5.06,0.0,-1.375
316,flexaggrod,0,5.06,0.0,-1.25
316,flexaggrod,0,2.769,0.0,-1.25
316,flexaggrod,0,3.769,0.0,-1.25
316,flexaggrod,1,5.06,0.0,3.75
317,flexaggrod,1,3.254,0.0,2.6875
317,flexaggrod,0,2.7990000000000004,0.0,-2.6875
317,flexaggrod,0,4.06,0.0,0.0
317,flexaggrod,0,3.769,0.0,0.0
318,flexaggrod,0,3.769,0.0,-1.25
318,flexaggrod,0,2.7990000000000004,0.0,-1.25
318,flexaggrod,0,2.7990000000000004,0.0,-1.25
318,flexaggrod,1,2.769,0.0,3.75
319,flexaggrod,0,3.254,0.0,-1.5
319,flexaggrod,0,3.769,0.0,0.0
319,flexaggrod,1,3.769,0.0,1.5
319,flexaggrod,0,5.06,0.0,0.0
320,flexaggrod,0,3.769,0.0,0.0
320,flexaggrod,0,3.06,0.0,0.0
320,flexaggrod,0,4.09,0.0,-1.4375
320,flexaggrod,1,3.0900000000000003,0.0,1.4375
321,flexaggrod,0,2.284,0.0,0.0
321,flexaggrod,1,2.7990000000000004,0.0,1.4375
321,flexaggrod,0,1.799,0.0,-1.4375
321,flexaggrod,0,1.7690000000000001,0.0,0.0
322,flexaggrod,0,2.7390000000000003,0.0,-1.3125
322,flexaggrod,1,2.769,0.0,3.9375
322,flexaggrod,0,2.7990000000000004,0.0,-1.3125
322,flexaggrod,0,2.769,0.0,-1.3125
323,flexaggrod,0,4.06,0.0,0.0
323,flexaggrod,0,3.254,0.0,0.0
323,flexaggrod,0,2.7390000000000003,0.0,0.0
323,flexaggrod,0,3.769,0.0,0.0
324,flexaggrod,0,3.769,0.0,0.0
324,flexaggrod,1,3.769,0.0,1.375
324,flexaggrod,0,5.06,0.0,0.0
324,flexaggrod,0,4.06,0.0,-1.375
325,flexaggrod,0,3.769,0.0,0.0
325,flexaggrod,0,3.254,0.0,0.0
325,flexaggrod,0,3.254,0.0,-2.625
325,flexaggrod,1,3.769,0.0,2.625
326,flexaggrod,0,2.7390000000000003,0.0,-1.3125
326,flexaggrod,0,2.7390000000000003,0.0,-1.3125
326,flexaggrod,1,2.7990000000000004,0.0,3.9375
326,flexaggrod,0,5.06,0.0,-1.3125
327,flexaggrod,0,3.0900000000000003,0.0,0.0
327,flexaggrod,0,3.254,0.0,0.0
327,flexaggrod,1,3.254,0.0,1.4375
327,flexaggrod,0,3.769,0.0,-1.4375
328,flexaggrod,1,2.7390000000000003,0.0,4.125
328,flexaggrod,0,3.769,0.0,-1.375
328,flexaggrod,0,3.12,0.0,-1.375
328,flexaggrod,0,3.254,0.0,-1.375
329,flexaggrod,0,1.2839999999999998,0.0,-1.75
329,flexaggrod,0,4.06,0.0,0.0
329,flexaggrod,0,3.254,0.0,0.0
329,flexaggrod,1,2.769,0.0,1.75
330,flexaggrod,0,1.829,0.0,0.0
330,flexaggrod,0,4.06,0.0,0.0
330,flexaggrod,1,3.06,0.0,1.5
330,flexaggrod,0,2.284,0.0,-1.5
331,flexaggrod,0,2.254,0.0,0.0
331,flexaggrod,0,2.769,0.0,0.0
331,flexaggrod,0,3.769,0.0,0.0
331,flexaggrod,0,3.254,0.0,0.0
332,flexaggrod,0,3.769,0.0,-1.375
332,flexaggrod,1,2.769,0.0,1.375
332,flexaggrod,0,3.769,0.0,0.0
332,flexaggrod,0,2.254,0.0,0.0
333,flexaggrod,0,2.7990000000000004,0.0,-1.375
333,flexaggrod,0,2.7390000000000003,0.0,-1.375
333,flexaggrod,1,2.284,0.0,4.125
333,flexaggrod,0,2.7990000000000004,0.0,-1.375
334,flexaggrod,0,2.284,0.0,-1.4375
334,flexaggrod,1,3.254,0.0,1.4375
334,flexaggrod,0,1.7690000000000001,0.0,0.0
334,flexaggrod,0,3.254,0.0,0.0
335,flexaggrod,0,3.769,0.0,0.0
335,flexaggrod,0,3.769,0.0,0.0
335,flexaggrod,1,3.254,0.0,1.375
335,flexaggrod,0,2.7390000000000003,0.0,-1.375
336,flexaggrod,1,3.254,0.0,3.9375
336,flexaggrod,0,2.769,0.0,-1.3125
336,flexaggrod,0,3.254,0.0,-1.3125
336,flexaggrod,0,2.769,0.0,-1.3125
337,flexaggrod,0,3.254,0.0,-1.3125
337,flexaggrod,1,3.254,0.0,3.9375
337,flexaggrod,0,1.799,0.0,-1.3125
337,flexaggrod,0,1.7690000000000001,0.0,-1.3125
338,flexaggrod,1,3.12,0.0,3.75
338,flexaggrod,0,3.769,0.0,-1.25
338,flexaggrod,0,2.7990000000000004,0.0,-1.25
338,flexaggrod,0,2.769,0.0,-1.25
339,flexaggrod,0,3.254,0.0,0.0
339,flexaggrod,0,3.0900000000000003,0.0,-1.625
339,flexaggrod,0,3.06,0.0,0.0
339,flexaggrod,1,3.254,0.0,1.625
340,flexaggrod,1,2.769,0.0,3.875
340,flexaggrod,0,2.769,0.0,-3.875
340,flexaggrod,0,3.769,0.0,0.0
340,flexaggrod,0,2.769,0.0,0.0
341,flexaggrod,0,4.06,0.0,-1.375
341,flexaggrod,1,3.254,0.0,1.375
341,flexaggrod,0,2.769,0.0,0.0
341,flexaggrod,0,2.7390000000000003,0.0,0.0
342,flexaggrod,0,2.284,0.0,-1.4375
342,flexaggrod,1,2.7390000000000003,0.0,4.3125
342,flexaggrod,0,1.799,0.0,-1.4375
342,flexaggrod,0,2.769,0.0,-1.4375
343,flexaggrod,0,3.254,0.0,-1.375
343,flexaggrod,1,2.7390000000000003,0.0,4.125
343,flexaggrod,0,3.769,0.0,-1.375
343,flexaggrod,0,5.06,0.0,-1.375
344,flexaggrod,1,2.769,0.0,1.375
344,flexaggrod,0,5.06,0.0,-1.375
344,flexaggrod,0,1.799,0.0,0.0
344,flexaggrod,0,2.7390000000000003,0.0,0.0
345,flexaggrod,0,1.829,0.0,-1.3125
345,flexaggrod,0,3.254,0.0,-1.3125
345,flexaggrod,1,2.7390000000000003,0.0,3.9375
345,flexaggrod,0,5.06,0.0,-1.3125
346,flexaggrod,0,3.254,0.0,0.0
346,flexaggrod,1,3.769,0.0,1.4375
346,flexaggrod,0,4.03,0.0,0.0
346,flexaggrod,0,5.06,0.0,-1.4375
347,flexaggrod,0,3.769,0.0,0.0
347,flexaggrod,0,4.03,0.0,0.0
347,flexaggrod,1,3.254,0.0,1.375
347,flexaggrod,0,3.254,0.0,-1.375
348,flexaggrod,1,5.06,0.0,1.4375
348,flexaggrod,0,3.769,0.0,-1.4375
348,flexaggrod,0,2.769,0.0,0.0
348,flexaggrod,0,3.769,0.0,0.0
349,flexaggrod,0,2.254,0.0,0.0
349,flexaggrod,0,2.284,0.0,0.0
349,flexaggrod,0,2.769,0.0,-1.5
349,flexaggrod,1,1.7690000000000001,0.0,1.5
350,flexaggrod,0,5.06,0.0,0.0
350,flexaggrod,0,1.829,0.0,-1.4375
350,flexaggrod,1,3.769,0.0,1.4375
350,flexaggrod,0,4.09,0.0,0.0
351,flexaggrod,1,1.7690000000000001,0.0,1.9375
351,flexaggrod,0,3.254,0.0,0.0
351,flexaggrod,0,2.769,0.0,0.0
351,flexaggrod,0,1.829,0.0,-1.9375
352,flexaggrod,0,2.7990000000000004,0.0,0.0
352,flexaggrod,1,2.254,0.0,1.4375
352,flexaggrod,0,4.06,0.0,-1.4375
352,flexaggrod,0,2.254,0.0,0.0
353,flexaggrod,1,2.284,0.0,1.375
353,flexaggrod,0,4.06,0.0,0.0
353,flexaggrod,0,2.7390000000000003,0.0,-1.375
353,flexaggrod,0,4.09,0.0,0.0
354,flexaggrod,0,2.284,0.0,-1.4375
354,flexaggrod,0,2.7390000000000003,0.0,-1.4375
354,flexaggrod,1,1.739,0.0,4.3125
354,flexaggrod,0,4.06,0.0,-1.4375
355,flexaggrod,1,3.769,0.0,1.375
355,flexaggrod,0,4.09,0.0,-4.0
355,flexaggrod,0,3.769,0.0,0.0
355,flexaggrod,1,2.7990000000000004,0.0,2.625
356,flexaggrod,0,3.769,0.0,-0.9375
356,flexaggrod,1,3.06,0.0,0.9375
356,flexaggrod,0,3.254,0.0,0.0
356,flexaggrod,0,2.284,0.0,0.0
357,flexaggrod,0,2.254,0.0,0.0
357,flexaggrod,0,3.769,0.0,0.0
357,flexaggrod,0,4.09,0.0,0.0
357,flexaggrod,0,3.769,0.0,0.0
358,flexaggrod,0,3.254,0.0,0.0
358,flexaggrod,0,1.7690000000000001,0.0,0.0
358,flexaggrod,1,3.254,0.0,1.5625
358,flexaggrod,0,2.284,0.0,-1.5625
359,flexaggrod,0,3.06,0.0,0.0
359,flexaggrod,0,2.7390000000000003,0.0,-1.5
359,flexaggrod,1,2.284,0.0,1.5
359,flexaggrod,0,3.769,0.0,0.0
360,flexaggrod,1,2.284,0.0,1.4375
360,flexaggrod,0,1.7690000000000001,0.0,0.0
360,flexaggrod,0,1.829,0.0,0.0
360,flexaggrod,0,3.254,0.0,-1.4375
361,flexaggrod,1,2.2239999999999998,0.0,2.5
361,flexaggrod,0,3.769,0.0,-2.5
361,flexaggrod,0,4.06,0.0,0.0
361,flexaggrod,0,3.254,0.0,0.0
362,flexaggrod,0,2.7390000000000003,0.0,-1.3125
362,flexaggrod,1,3.0900000000000003,0.0,3.9375
362,flexaggrod,0,2.769,0.0,-1.3125
362,flexaggrod,0,5.06,0.0,-1.3125
363,flexaggrod,1,3.769,0.0,1.5625
363,flexaggrod,0,2.284,0.0,0.0
363,flexaggrod,0,2.284,0.0,-1.5625
363,flexaggrod,0,3.12,0.0,0.0
364,flexaggrod,0,3.769,0.0,-1.4375
364,flexaggrod,0,2.7990000000000004,0.0,-1.4375
364,flexaggrod,1,5.06,0.0,4.3125
364,flexaggrod,0,5.06,0.0,-1.4375
365,flexaggrod,1,2.7390000000000003,0.0,1.375
365,flexaggrod,0,2.7990000000000004,0.0,-1.375
365,flexaggrod,0,2.284,0.0,0.0
365,flexaggrod,0,3.0900000000000003,0.0,0.0
366,flexaggrod,0,2.7990000000000004,0.0,-1.5
366,flexaggrod,0,3.254,0.0,0.0
366,flexaggrod,1,3.254,0.0,1.5
366,flexaggrod,0,2.284,0.0,0.0
367,flexaggrod,0,4.06,0.0,-1.3125
367,flexaggrod,0,2.7990000000000004,0.0,-1.3125
367,flexaggrod,1,3.769,0.0,3.9375
367,flexaggrod,0,3.769,0.0,-1.3125
368,flexaggrod,1,2.254,0.0,2.625
368,flexaggrod,0,2.2239999999999998,0.0,0.0
368,flexaggrod,0,2.7990000000000004,0.0,0.0
368,flexaggrod,0,3.769,0.0,-2.625
369,flexaggrod,0,3.254,0.0,-1.625
369,flexaggrod,1,3.769,0.0,4.875
369,flexaggrod,0,2.7990000000000004,0.0,-1.625
369,flexaggrod,0,2.254,0.0,-1.625
370,flexaggrod,0,5.06,0.0,-1.5
370,flexaggrod,1,2.769,0.0,4.5
370,flexaggrod,0,3.769,0.0,-1.5
370,flexaggrod,0,3.769,0.0,-1.5
371,flexaggrod,1,3.769,0.0,1.5625
371,flexaggrod,0,2.284,0.0,0.0
371,flexaggrod,0,4.09,0.0,-1.5625
371,flexaggrod,0,4.09,0.0,0.0
372,flexaggrod,1,2.769,0.0,1.4375
372,flexaggrod,0,2.284,0.0,-1.4375
372,flexaggrod,0,2.7390000000000003,0.0,0.0
372,flexaggrod,0,3.254,0.0,0.0
373,flexaggrod,0,3.769,0.0,-1.25
373,flexaggrod,0,3.254,0.0,-1.25
373,flexaggrod,1,1.829,0.0,3.75
373,flexaggrod,0,3.769,0.0,-1.25
374,flexaggrod,0,3.254,0.0,0.0
374,flexaggrod,0,3.254,0.0,-1.4375
374,flexaggrod,1,2.7390000000000003,0.0,1.4375
374,flexaggrod,0,3.769,0.0,0.0
375,flexaggrod,0,5.06,0.0,-1.3125
375,flexaggrod,1,3.769,0.0,3.9375
375,flexaggrod,0,2.284,0.0,-1.3125
375,flexaggrod,0,2.769,0.0,-1.3125
376,flexaggrod,1,2.769,0.0,3.9375
376,flexaggrod,0,3.254,0.0,-1.3125
376,flexaggrod,0,2.769,0.0,-1.3125
376,flexaggrod,0,3.769,0.0,-1.3125
377,flexaggrod,1,3.769,0.0,1.4375
377,flexaggrod,0,1.739,0.0,0.0
377,flexaggrod,0,4.06,0.0,0.0
377,flexaggrod,0,3.254,0.0,-1.4375
378,flexaggrod,0,2.2239999999999998,0.0,0.0625
378,flexaggrod,0,3.769,0.0,-1.375
378,flexaggrod,1,4.06,0.0,1.25
378,flexaggrod,0,4.06,0.0,0.0625
379,flexaggrod,0,3.769,0.0,0.0625
379,flexaggrod,0,2.7990000000000004,0.0,0.0625
379,flexaggrod,0,3.769,0.0,-0.1875
379,flexaggrod,0,3.769,0.0,0.0625
380,flexaggrod,0,2.7990000000000004,0.0,-1.375
380,flexaggrod,0,2.7390000000000003,0.0,0.0
380,flexaggrod,0,3.769,0.0,0.0
380,flexaggrod,1,2.284,0.0,1.375
381,flexaggrod,0,3.254,0.0,-1.4375
381,flexaggrod,0,3.254,0.0,-1.4375
381,flexaggrod,1,4.09,0.0,4.3125
381,flexaggrod,0,3.254,0.0,-1.4375
382,flexaggrod,0,3.769,0.0,-1.375
382,flexaggrod,1,2.7390000000000003,0.0,4.125
382,flexaggrod,0,2.769,0.0,-1.375
382,flexaggrod,0,1.7690000000000001,0.0,-1.375
383,flexaggrod,0,3.769,0.0,-1.4375
383,flexaggrod,0,2.7390000000000003,0.0,0.0
383,flexaggrod,0,2.7990000000000004,0.0,0.0
383,flexaggrod,1,4.09,0.0,1.4375
384,flexaggrod,0,2.769,0.0,0.0
384,flexaggrod,0,3.769,0.0,0.0
384,flexaggrod,1,3.769,0.0,1.5
384,flexaggrod,0,3.0900000000000003,0.0,-1.5
385,flexaggrod,0,2.7390000000000003,0.0,-1.375
385,flexaggrod,0,3.12,0.0,-1.375
385,flexaggrod,1,2.7390000000000003,0.0,4.125
385,flexaggrod,0,4.09,0.0,-1.375
386,flexaggrod,1,2.7990000000000004,0.0,1.4375
386,flexaggrod,0,4.09,0.0,0.0
386,flexaggrod,0,4.09,0.0,0.0
386,flexaggrod,0,2.2239999999999998,0.0,-1.4375
387,flexaggrod,0,3.769,0.0,0.0
387,flexaggrod,0,2.7990000000000004,0.0,0.0
387,flexaggrod,0,3.769,0.0,-0.8125
387,flexaggrod,1,1.799,0.0,0.8125
388,flexaggrod,0,2.7990000000000004,0.0,-1.375
388,flexaggrod,0,2.254,0.0,-1.375
388,flexaggrod,0,2.769,0.0,-1.375
388,flexaggrod,1,3.254,0.0,4.125
389,flexaggrod,0,2.7990000000000004,0.0,-2.625
389,flexaggrod,0,3.769,0.0,-2.625
389,flexaggrod,0,4.06,0.0,-2.625
389,flexaggrod,1,2.7390000000000003,0.0,7.5
390,flexaggrod,0,2.7990000000000004,0.0,-1.5
390,flexaggrod,1,2.7390000000000003,0.0,4.5
390,flexaggrod,0,3.254,0.0,-1.5
390,flexaggrod,0,3.769,0.0,-1.5
391,flexaggrod,0,4.09,0.0,-1.5
391,flexaggrod,1,1.254,0.0,4.5
391,flexaggrod,0,4.09,0.0,-1.5
391,flexaggrod,0,2.769,0.0,-1.5
392,flexaggrod,0,3.769,0.0,-1.3125
392,flexaggrod,1,3.12,0.0,3.9375
392,flexaggrod,0,1.799,0.0,-1.3125
392,flexaggrod,0,3.06,0.0,-1.3125
393,flexaggrod,0,4.03,0.0,0.0
393,flexaggrod,0,2.7390000000000003,0.0,0.0
393,flexaggrod,1,2.7990000000000004,0.0,1.4375
393,flexaggrod,0,3.254,0.0,-1.4375
394,flexaggrod,0,3.769,0.0,0.0
394,flexaggrod,1,2.7390000000000003,0.0,2.6875
394,flexaggrod,0,3.769,0.0,0.0
394,flexaggrod,0,4.06,0.0,-2.6875
395,flexaggrod,0,2.7390000000000003,0.0,0.0
395,flexaggrod,0,3.769,0.0,-1.4375
395,flexaggrod,0,2.7990000000000004,0.0,0.0
395,flexaggrod,1,1.799,0.0,1.4375
396,flexaggrod,0,2.7990000000000004,0.0,0.0
396,flexaggrod,1,2.284,0.0,1.375
396,flexaggrod,0,3.769,0.0,-1.375
396,flexaggrod,0,3.769,0.0,0.0
397,flexaggrod,0,2.7390000000000003,0.0,-1.3125
397,flexaggrod,0,3.254,0.0,-1.3125
397,flexaggrod,0,2.7390000000000003,0.0,-1.3125
397,flexaggrod,1,1.7690000000000001,0.0,3.9375
398,flexaggrod,1,2.769,0.0,1.5
398,flexaggrod,0,3.769,0.0,0.0
398,flexaggrod,0,4.09,0.0,0.0
398,flexaggrod,0,3.769,0.0,-1.5
399,flexaggrod,1,3.254,0.0,4.3125
399,flexaggrod,0,2.254,0.0,-1.4375
399,flexaggrod,0,3.769,0.0,-1.4375
399,flexaggrod,0,4.09,0.0,-1.4375
400,flexaggrod,0,2.284,0.0,-1.25
400,flexaggrod,1,3.769,0.0,3.75
400,flexaggrod,0,3.254,0.0,-1.25
400,flexaggrod,0,5.06,0.0,-1.25
401,flexaggrod,0,5.06,0.0,0.0
401,flexaggrod,1,4.06,0.0,0.9375
401,flexaggrod,0,3.254,0.0,-0.9375
401,flexaggrod,0,3.254,0.0,0.0
402,flexaggrod,0,3.254,0.0,-1.25
402,flexaggrod,0,2.769,0.0,-1.25
402,flexaggrod,1,2.769,0.0,3.75
402,flexaggrod,0,3.254,0.0,-1.25
403,flexaggrod,0,3.254,0.0,-1.5
403,flexaggrod,0,1.7690000000000001,0.0,0.0
403,flexaggrod,1,4.09,0.0,1.5
403,flexaggrod,0,2.7990000000000004,0.0,0.0
404,flexaggrod,0,3.769,0.0,0.0
404,flexaggrod,0,1.829,0.0,0.0
404,flexaggrod,0,3.769,0.0,0.0
404,flexaggrod,0,2.7990000000000004,0.0,0.0
405,flexaggrod,0,3.254,0.0,0.0
405,flexaggrod,0,3.254,0.0,0.0
405,flexaggrod,1,2.7990000000000004,0.0,1.375
405,flexaggrod,0,3.254,0.0,-1.375
406,flexaggrod,0,1.799,0.0,-4.0
406,flexaggrod,0,3.254,0.0,0.0
406,flexaggrod,0,3.769,0.0,0.0
406,flexaggrod,1,2.7390000000000003,0.0,4.0
407,flexaggrod,0,2.7990000000000004,0.0,-1.3125
407,flexaggrod,0,3.769,0.0,-1.3125
407,flexaggrod,1,3.769,0.0,3.9375
407,flexaggrod,0,1.7690000000000001,0.0,-1.3125
408,flexaggrod,0,4.09,0.0,-1.3125
408,flexaggrod,0,3.254,0.0,-1.3125
408,flexaggrod,1,3.12,0.0,3.9375
408,flexaggrod,0,1.739,0.0,-1.3125
409,flexaggrod,0,3.254,0.0,0.0
409,flexaggrod,1,2.769,0.0,1.375
409,flexaggrod,0,2.769,0.0,-1.375
409,flexaggrod,0,2.7990000000000004,0.0,0.0
410,flexaggrod,0,3.254,0.0,0.0
410,flexaggrod,0,2.254,0.0,0.0
410,flexaggrod,0,3.254,0.0,-1.4375
410,flexaggrod,1,3.254,0.0,1.4375
411,flexaggrod,0,1.829,0.0,0.0
411,flexaggrod,0,3.254,0.0,0.0
411,flexaggrod,0,2.769,0.0,-1.375
411,flexaggrod,1,2.769,0.0,1.375
412,flexaggrod,0,4.06,0.0,0.0
412,flexaggrod,0,1.7690000000000001,0.0,0.0
412,flexaggrod,0,3.254,0.0,-1.3125
412,flexaggrod,1,1.739,0.0,1.3125
413,flexaggrod,0,5.06,0.0,0.0
413,flexaggrod,0,3.254,0.0,0.0
413,flexaggrod,0,2.7990000000000004,0.0,0.0
413,flexaggrod,0,3.769,0.0,0.0
414,flexaggrod,1,2.2239999999999998,0.0,1.375
414,flexaggrod,0,2.284,0.0,0.0
414,flexaggrod,0,4.09,0.0,-1.375
414,flexaggrod,0,3.769,0.0,0.0
415,flexaggrod,0,2.769,0.0,-1.3125
415,flexaggrod,0,2.769,0.0,-1.3125
415,flexaggrod,0,2.7990000000000004,0.0,-1.3125
415,flexaggrod,1,3.769,0.0,3.9375
416,flexaggrod,1,3.0900000000000003,0.0,1.4375
416,flexaggrod,0,3.0900000000000003,0.0,-1.4375
416,flexaggrod,0,3.254,0.0,0.0
416,flexaggrod,0,4.06,0.0,0.0
417,flexaggrod,0,3.0300000000000002,0.0,-1.5
417,flexaggrod,1,3.254,0.0,1.5
417,flexaggrod,0,4.06,0.0,0.0
417,flexaggrod,0,4.06,0.0,0.0
